DATE,TV,Google Ads,Social Media,Radio,Print,Seasonality,Trend,Macroeconomic,Sales
2024-07-19,96457.94,145905.86,137011.73,80424.15,95813.74,-0.31,9.3,0.98,4418588.73
2024-07-20,36344.35,119947.81,75847.14,81664.69,107703.5,-0.33,9.31,0.98,4349333.2
2024-07-21,81765.34,72263.08,105654.27,84160.18,93145.82,-0.35,9.32,0.98,4254023.47
2024-07-22,138909.84,52072.02,80299.32,140592.07,120011.96,-0.36,9.32,0.98,4306220.98
2024-07-23,99313.96,90189.48,92190.73,3369.51,53648.31,-0.38,9.32,0.98,4304002.76
2024-07-24,70020.93,93596.3,54698.76,111867.97,89100.64,-0.39,9.33,0.98,4280156.5
2024-07-25,84856.75,114885.98,93383.85,101028.15,108897.18,-0.41,9.34,0.98,4295924.65
2024-07-26,125218.6,83940.5,94188.84,49573.89,116010.86,-0.43,9.34,0.98,4303558.08
2024-07-27,116402.01,115344.99,116208.64,109291.8,144788.58,-0.44,9.35,0.98,4312555.6
2024-07-28,92832.04,158054.62,106698.43,114272.56,88269.26,-0.46,9.35,0.98,4244540.6
2024-07-29,88995.27,124465.03,64048.24,117689.18,144384.45,-0.47,9.36,0.98,4151928.2
2024-07-30,88247.26,98557.34,132525.95,20445.16,80229.29,-0.49,9.36,0.98,4211773.4
2024-07-31,72327.69,94505.49,106309.09,140991.68,139859.39,-0.5,9.36,0.97,4227039.3
2024-08-01,148461.27,89299.81,105951.81,77867.9,124524.01,-0.52,9.37,0.97,4275069.34
2024-08-02,90330.39,135419.23,99724.53,120597.03,72596.24,-0.53,9.38,0.97,4174755.96
2024-08-03,136514.76,81180.6,84467.28,122232.21,109211.18,-0.55,9.38,0.97,4218136.68
2024-08-04,145639.48,101356.68,106534.07,73699.09,98462.92,-0.56,9.38,0.97,4196526.25
2024-08-05,129949.33,101535.94,114267.65,119813.8,118767.54,-0.57,9.39,0.97,4173881.82
2024-08-06,87051.39,84946.47,47593.13,88435.2,93301.85,-0.59,9.4,0.97,4208034.01
2024-08-07,112111.9,58826.03,83837.17,37858.68,90782.61,-0.6,9.4,0.97,4118445.14
2024-08-08,99274.13,109689.24,92351.59,135032.26,141072.84,-0.62,9.4,0.97,4112870.31
2024-08-09,72888.94,98169.88,107685.12,76748.65,97038.37,-0.63,9.41,0.97,4131342.23
2024-08-10,109730.78,115007.21,135799.33,74365.2,124792.67,-0.64,9.42,0.97,4090406.4
2024-08-11,64628.81,83991.99,76847.78,87908.02,93239.46,-0.66,9.42,0.97,4138462.2
2024-08-12,135630.38,136624.64,85061.14,108167.1,149999.9,-0.67,9.43,0.97,4068224.86
2024-08-13,86061.48,73696.79,84623.98,98281.89,79649.96,-0.68,9.43,0.97,4106199.84
2024-08-14,106034.79,151361.21,75954.17,116442.01,81575.69,-0.69,9.44,0.97,4081056.95
2024-08-15,108498.64,47570.9,89584.41,59815.32,145735.52,-0.71,9.44,0.96,4088175.94
2024-08-16,92232.85,113043.1,123124.07,77728.41,86651.61,-0.72,9.44,0.96,4045993.07
2024-08-17,117600.81,114262.92,68384.94,96520.09,148032.23,-0.73,9.45,0.96,4043764.98
2024-08-18,85752.89,76133.29,112834.43,156936.62,126755.22,-0.74,9.46,0.96,4057450.67
2024-08-19,126138.92,112731.82,48942.93,96585.62,95360.51,-0.75,9.46,0.96,4054878.91
2024-08-20,59620.61,138385.56,83159.86,132556.67,45601.2,-0.76,9.46,0.96,4036886.9
2024-08-21,103791.39,33495.43,90115.32,101156.66,99420.45,-0.77,9.47,0.96,4114886.1
2024-08-22,158167.87,115082.34,150245.79,85490.24,103048.9,-0.79,9.48,0.96,3972804.29
2024-08-23,69990.06,25201.88,91755.93,92598.27,135016.53,-0.8,9.48,0.96,4012057.68
2024-08-24,79667.65,71030.06,33962.7,94947.41,147653.42,-0.81,9.48,0.96,3929720.09
2024-08-25,115417.24,148874.99,40033.33,118109.37,79450.38,-0.82,9.49,0.96,4020348.24
2024-08-26,105387.45,82546.54,101020.89,141238.34,124035.45,-0.83,9.5,0.96,3939535.48
2024-08-27,110518.9,64783.6,118413.13,110790.43,122962.06,-0.84,9.5,0.96,3975149.16
2024-08-28,114675.61,94061.87,111263.68,135612.33,132202.38,-0.85,9.51,0.96,3964443.91
2024-08-29,119041.64,162037.19,105027.1,71056.31,114960.7,-0.85,9.51,0.96,3991291.66
2024-08-30,133291.0,45049.53,134867.79,87561.08,41725.07,-0.86,9.52,0.96,3944026.93
2024-08-31,112294.56,68460.7,83812.26,78270.92,95337.33,-0.87,9.52,0.96,3936542.38
2024-09-01,92762.27,144922.95,126847.32,109433.34,65328.77,-0.88,9.52,0.96,4032965.34
2024-09-02,120177.21,155731.07,51039.55,89231.25,93921.83,-0.89,9.53,0.96,3970490.94
2024-09-03,156996.46,96897.06,72851.57,121893.19,129400.13,-0.9,9.54,0.96,3923527.52
2024-09-04,96020.99,62828.42,45788.76,72069.95,109154.53,-0.9,9.54,0.95,3934584.63
2024-09-05,70764.12,162875.31,91754.64,101290.93,134442.73,-0.91,9.54,0.95,4025171.54
2024-09-06,133212.42,147833.27,98612.16,120605.74,110252.62,-0.92,9.55,0.95,3927155.34
2024-09-07,96388.57,120368.41,103423.04,38040.92,61050.22,-0.92,9.56,0.95,3900693.41
2024-09-08,34819.91,75627.93,101856.5,163648.94,24374.59,-0.93,9.56,0.95,3897386.81
2024-09-09,125422.65,98529.12,72173.4,91505.44,104464.26,-0.94,9.56,0.95,3900897.14
2024-09-10,83940.15,95189.2,94292.77,39248.8,93582.21,-0.94,9.57,0.95,3895583.87
2024-09-11,97284.0,109925.54,55076.6,104742.82,70691.63,-0.95,9.58,0.95,3858521.87
2024-09-12,109959.41,143530.04,140896.87,101003.3,48981.18,-0.95,9.58,0.95,3863731.34
2024-09-13,105714.99,126382.51,90891.22,97543.17,77957.7,-0.96,9.59,0.95,3876155.01
2024-09-14,121283.55,67678.72,85333.42,129735.73,94165.26,-0.96,9.59,0.95,3945123.31
2024-09-15,86935.41,141294.89,147668.21,122423.35,119976.33,-0.97,9.6,0.95,3894652.15
2024-09-16,115393.17,109393.96,62732.6,108936.29,105658.93,-0.97,9.6,0.95,3901771.36
2024-09-17,92213.6,120611.97,66232.39,113504.67,148242.02,-0.98,9.6,0.95,3974296.97
2024-09-18,122164.31,143996.23,67113.39,96869.25,68931.88,-0.98,9.61,0.95,3974454.72
2024-09-19,118461.02,66652.59,97963.86,153264.73,126431.77,-0.98,9.62,0.95,3894759.53
2024-09-20,71936.84,98925.23,112948.95,55624.12,101418.96,-0.99,9.62,0.95,3876734.61
2024-09-21,132579.46,84056.36,122190.26,104189.55,120840.07,-0.99,9.62,0.95,3864720.0
2024-09-22,83921.1,52964.22,177159.86,101950.74,86904.55,-0.99,9.63,0.95,3942496.23
2024-09-23,124241.73,110401.3,32517.03,124398.41,132150.41,-0.99,9.64,0.95,3897791.34
2024-09-24,111018.62,175346.7,118262.07,74684.38,108856.74,-1.0,9.64,0.95,3889125.39
2024-09-25,155145.51,44797.67,83286.08,47689.82,79616.65,-1.0,9.64,0.95,3868444.65
2024-09-26,93296.02,99031.58,82407.55,104704.69,99639.28,-1.0,9.65,0.95,3871578.06
2024-09-27,89520.5,119216.29,81406.84,108436.91,92813.32,-1.0,9.65,0.95,3927253.7
2024-09-28,99417.41,103692.35,72736.91,144687.98,114675.35,-1.0,9.66,0.95,3846924.83
2024-09-29,90904.61,96606.16,150535.75,61889.14,64606.7,-1.0,9.67,0.95,3964143.17
2024-09-30,123998.26,61023.51,125268.92,134640.81,99119.45,-1.0,9.67,0.95,3889668.08
2024-10-01,51510.68,106983.6,100695.88,171022.43,111859.22,-1.0,9.68,0.95,3911097.03
2024-10-02,68389.53,77297.08,140530.47,88667.05,100990.7,-1.0,9.68,0.95,3854206.72
2024-10-03,67965.91,34302.35,54624.13,61271.73,140408.24,-1.0,9.68,0.95,3923172.56
2024-10-04,128509.23,135837.77,60078.85,87790.77,123220.68,-1.0,9.69,0.95,3910369.46
2024-10-05,151318.4,128751.57,34660.97,100420.15,99775.58,-1.0,9.7,0.95,3927534.87
2024-10-06,96866.52,101549.83,79017.56,116913.64,106500.67,-0.99,9.7,0.95,4007137.07
2024-10-07,94935.35,106872.24,104850.96,82258.16,108869.97,-0.99,9.7,0.95,3946208.61
2024-10-08,102101.56,132229.54,103085.76,146655.96,112098.99,-0.99,9.71,0.95,3901622.29
2024-10-09,134856.35,106730.19,104480.26,66564.03,45230.26,-0.99,9.72,0.95,3910080.02
2024-10-10,72179.41,127120.53,57668.3,47823.85,90954.21,-0.98,9.72,0.95,3979952.73
2024-10-11,107151.07,91075.53,124094.64,133201.31,55466.83,-0.98,9.72,0.95,4019940.44
2024-10-12,129255.93,139359.51,107188.83,31761.37,138348.43,-0.98,9.73,0.95,3974170.26
2024-10-13,115032.83,109623.57,121991.63,93876.11,98174.51,-0.97,9.74,0.95,3999837.49
2024-10-14,105687.45,105821.56,43217.13,193530.43,94199.77,-0.97,9.74,0.95,4001474.72
2024-10-15,130031.38,61898.17,109344.73,99638.69,126903.92,-0.97,9.75,0.95,4047785.43
2024-10-16,18903.03,108608.68,64367.04,66376.97,112669.74,-0.96,9.75,0.95,3885454.79
2024-10-17,120336.26,75041.35,88080.3,98278.08,66140.96,-0.96,9.76,0.95,4022655.2
2024-10-18,80377.73,80851.52,116030.95,98475.98,97872.84,-0.95,9.76,0.95,4045097.88
2024-10-19,45081.01,75538.73,102732.81,104819.5,89944.99,-0.95,9.76,0.95,3935848.09
2024-10-20,115336.08,68012.95,74453.8,119867.89,47664.01,-0.94,9.77,0.95,3965630.03
2024-10-21,141209.76,163743.14,100188.19,68826.66,79291.71,-0.93,9.78,0.95,3974758.85
2024-10-22,95876.54,139940.17,54053.94,150626.44,94493.79,-0.93,9.78,0.95,3988497.3
2024-10-23,128586.24,157611.03,134508.02,107353.43,96551.47,-0.92,9.78,0.95,4008743.75
2024-10-24,148368.35,63313.15,93841.48,121803.82,55533.06,-0.91,9.79,0.95,4053105.14
2024-10-25,139447.43,102137.61,133556.5,81155.52,134549.97,-0.91,9.8,0.95,4092656.5
2024-10-26,149198.94,61194.77,84204.05,138591.46,96936.91,-0.9,9.8,0.96,4112087.28
2024-10-27,122263.82,79129.15,84292.72,92288.43,101126.59,-0.89,9.8,0.96,4025029.15
2024-10-28,102263.01,72456.19,77074.4,108326.58,112019.25,-0.88,9.81,0.96,4033833.08
2024-10-29,51941.03,137187.52,126285.22,72006.82,76357.71,-0.88,9.82,0.96,4151255.29
2024-10-30,92618.13,88113.11,78717.07,70092.05,113690.68,-0.87,9.82,0.96,4127444.04
2024-10-31,74702.6,132051.38,119337.86,120646.16,88987.76,-0.86,9.83,0.96,4109138.43
2024-11-01,165128.28,118123.63,88526.43,86691.8,73102.43,-0.85,9.83,0.96,4138794.53
2024-11-02,94723.43,169109.16,40721.1,74385.31,117203.42,-0.84,9.84,0.96,4124012.82
2024-11-03,103696.14,55616.67,82890.58,80704.5,144750.22,-0.83,9.84,0.96,4162349.06
2024-11-04,116544.56,137777.0,64626.75,120968.59,121744.88,-0.82,9.85,0.96,4130173.5
2024-11-05,101308.07,134393.23,101017.08,81128.86,127689.33,-0.81,9.85,0.96,4171512.42
2024-11-06,150851.53,70798.63,64287.77,96470.35,84381.08,-0.8,9.86,0.96,4093876.92
2024-11-07,81320.52,130214.0,127779.25,100450.83,52071.41,-0.79,9.86,0.96,4146582.47
2024-11-08,105838.22,110084.35,97267.72,42479.53,144704.13,-0.78,9.86,0.96,4158921.92
2024-11-09,77725.88,93175.71,94672.12,55866.21,161635.45,-0.77,9.87,0.96,4186085.42
2024-11-10,60399.32,75281.94,119676.76,110088.34,146284.2,-0.76,9.88,0.96,4170741.56
2024-11-11,81646.93,78426.72,128917.21,77889.12,89926.42,-0.75,9.88,0.96,4202880.2
2024-11-12,98888.9,161494.36,99397.04,131701.75,65360.97,-0.74,9.88,0.96,4166552.82
2024-11-13,87120.93,100020.48,76863.99,129004.21,68029.52,-0.72,9.89,0.96,4282648.3
2024-11-14,79227.37,123463.9,46780.91,121575.06,49488.02,-0.71,9.9,0.96,4264249.12
2024-11-15,57810.48,76273.02,79418.51,154593.15,96778.64,-0.7,9.9,0.97,4196495.52
2024-11-16,97506.83,76604.41,81483.63,97507.32,148170.34,-0.69,9.9,0.97,4253612.8
2024-11-17,54858.39,132459.54,103211.72,119466.46,95750.12,-0.67,9.91,0.97,4325997.72
2024-11-18,122801.68,59512.71,89645.59,82467.97,109069.69,-0.66,9.92,0.97,4296042.34
2024-11-19,102473.19,87543.59,120637.99,173571.1,141267.91,-0.65,9.92,0.97,4302582.45
2024-11-20,56273.46,101020.82,81610.5,159509.01,87877.14,-0.64,9.93,0.97,4348143.3
2024-11-21,90723.73,103341.18,98288.76,100356.41,161065.94,-0.62,9.93,0.97,4383701.4
2024-11-22,77435.31,94627.2,135519.62,111597.59,159762.83,-0.61,9.94,0.97,4309554.77
2024-11-23,109575.24,111874.59,110254.76,140778.93,96066.66,-0.59,9.94,0.97,4423929.31
2024-11-24,140213.51,120785.67,98198.87,95585.81,82673.97,-0.58,9.94,0.97,4371655.46
2024-11-25,43744.83,122039.13,81941.67,80301.28,120917.14,-0.57,9.95,0.97,4426214.79
2024-11-26,103450.78,70425.89,81003.06,126219.69,89574.25,-0.55,9.96,0.97,4440972.41
2024-11-27,95196.02,91475.35,74481.6,102353.18,65303.34,-0.54,9.96,0.97,4432210.32
2024-11-28,120140.2,135842.89,83769.79,105489.83,138437.16,-0.52,9.96,0.97,4423385.94
2024-11-29,106395.9,126839.42,122669.98,74971.86,136493.42,-0.51,9.97,0.97,4476471.57
2024-11-30,77440.92,58814.22,93343.35,48469.84,104665.35,-0.49,9.98,0.98,4588387.74
2024-12-01,90428.38,110544.4,59506.81,107084.27,62114.06,-0.48,9.98,0.98,4455578.45
2024-12-02,76119.22,40653.24,153045.08,127148.86,63114.21,-0.46,9.98,0.98,4624990.67
2024-12-03,132280.21,101408.05,109598.96,93225.8,103216.88,-0.45,9.99,0.98,4544270.55
2024-12-04,100639.35,156933.01,57791.7,143092.89,85003.87,-0.43,10.0,0.98,4576071.7
2024-12-05,157035.72,71563.22,86744.53,78882.51,89767.21,-0.42,10.0,0.98,4537175.61
2024-12-06,98180.18,74970.31,103326.59,68358.87,130658.89,-0.4,10.01,0.98,4570313.67
2024-12-07,78747.8,122920.89,151137.76,97983.09,121995.38,-0.39,10.01,0.98,4601252.02
2024-12-08,54588.57,53715.95,66756.63,97522.22,141344.28,-0.37,10.02,0.98,4591783.27
2024-12-09,45905.81,81017.35,129281.22,123099.06,70281.3,-0.35,10.02,0.98,4651439.65
2024-12-10,52475.92,117893.23,141984.59,76751.12,89704.25,-0.34,10.02,0.98,4659495.07
2024-12-11,108013.8,80971.42,81140.37,141042.83,122769.45,-0.32,10.03,0.98,4790484.03
2024-12-12,115261.75,92920.9,91674.59,159007.51,113442.35,-0.3,10.04,0.98,4657880.26
2024-12-13,52564.28,122325.57,68910.72,98825.68,145971.41,-0.29,10.04,0.99,4739678.11
2024-12-14,126851.15,112646.38,93896.17,137491.31,112616.1,-0.27,10.04,0.99,4765427.39
2024-12-15,85508.17,108004.55,98902.3,68305.09,155443.27,-0.26,10.05,0.99,4718132.73
2024-12-16,104403.79,89826.33,119789.5,132256.65,116200.53,-0.24,10.06,0.99,4824722.12
2024-12-17,148366.62,111101.83,132705.5,131418.29,131865.02,-0.22,10.06,0.99,4789310.22
2024-12-18,126905.18,96288.02,77557.12,125903.12,90294.55,-0.21,10.06,0.99,4703562.17
2024-12-19,91944.08,113734.17,40980.25,99533.11,100428.62,-0.19,10.07,0.99,4880234.21
2024-12-20,73264.23,85092.04,99362.66,11372.53,127328.33,-0.17,10.08,0.99,4810555.25
2024-12-21,35445.54,94522.93,108806.13,80748.19,148389.35,-0.15,10.08,0.99,4833270.21
2024-12-22,78425.4,70301.27,107482.53,81222.52,121877.11,-0.14,10.09,0.99,4939401.93
2024-12-23,93666.09,98949.77,90199.8,70652.35,97504.85,-0.12,10.09,0.99,4907083.23
2024-12-24,70384.61,75669.97,103742.56,103667.29,141320.05,-0.1,10.1,0.99,4989846.21
2024-12-25,96062.29,66578.61,145463.34,87431.1,34240.64,-0.09,10.1,1.0,5024059.23
2024-12-26,102305.56,107759.83,111452.03,75261.64,57332.96,-0.07,10.1,1.0,4950970.13
2024-12-27,93254.32,106382.19,88798.95,68236.0,120449.03,-0.05,10.11,1.0,5042612.57
2024-12-28,80499.92,123486.21,84994.07,78534.61,100423.25,-0.03,10.12,1.0,4984971.65
2024-12-29,105059.64,87066.23,94904.43,133644.98,118165.41,-0.02,10.12,1.0,5154253.14
